section_id,message_ar,message_en
7,أحتاج إليكِ كما تحتاج الأرض إلى المطر، كما يحتاج الليل إلى القمر، كما يحتاج العاشق إلى نبضة في صدره تحمل اسمك.,"I need you as the earth needs rain, as the night needs the moon, as the lover needs a heartbeat in his chest carrying your name."
7,"حين أتنفس، أشعر أن الهواء يختلط برائحتكِ، أن الأوكسجين الذي يبقيني حيًا مشبعٌ بحبك.","When I breathe, I feel the air is infused with your scent, as if the oxygen keeping me alive is saturated with your love."
7,"كل الأشياء تفقد قيمتها إلا أنتِ، فأنتِ الثابت الوحيد في معادلات هذا العالم، الحقيقة الوحيدة التي لا تتغير.","Everything loses its value except you; you are the only constant in the equations of this world, the only truth that never changes."
7,"كل المدن تبدو باهتة دونكِ، كل الأماكن موحشة إلا تلك التي تحمل أثركِ، فأنتِ الدفء حين يبرد العالم.","All cities seem dull without you, all places feel desolate except those touched by your presence, for you are the warmth when the world turns cold."
7,"حين تبتسمين، يضيء العالم، تغدو الشمس أكثر إشراقًا، وتتناثر الفراشات حول قلبي، كأن الحياة تُعاد خلقها من جديد.","When you smile, the world lights up, the sun shines brighter, and butterflies flutter around my heart, as if life is being recreated anew."
7,"أنتِ الفصول الأربعة في لحظة واحدة، ربيعُ يزهر في عيني، صيفٌ يشتعل في روحي، خريفٌ يسكن حزني، وشتاءٌ يغسلني بالحنين.","You are all four seasons in a single moment—spring blooming in my eyes, summer blazing in my soul, autumn dwelling in my sorrow, and winter washing me with longing."
7,لو كان في العشق نبي، لكنتِ أنتِ المعجزة، ولو كان للحب وطن، لكنتِ أنتِ الأرض التي لا أهاجر عنها أبدًا.,"If love had a prophet, you would be the miracle, and if love had a homeland, you would be the land I would never leave."
7,حين تحضرين، تتوقف عقارب الوقت عن الدوران، كأن الزمن يأبى أن يسرق لحظة واحدة من لقائنا.,"When you are here, the hands of time stop moving, as if time refuses to steal even a single moment from our meeting."
7,لو كان بإمكاني أن أسكن قلبك، لجعلته منزلي الأبدي، لا أغادره ولا أسكن سواه.,"If I could reside in your heart, I would make it my eternal home, never leaving and never dwelling anywhere else."
7,حين أكتب عنكِ، أشعر أن القلم يفيض عشقًا، أن الحبر يشتعل شوقًا، وكأن الكلمات تتوسل إليّ ألا أنهي حديثي عنكِ.,"When I write about you, I feel the pen overflowing with love, the ink burning with longing, as if the words are begging me not to stop speaking of you."
7,كيف أكون بخير وأنتِ بعيدة؟ كيف يتنفس القلب وهو محروم من هواكِ؟,How can I be fine while you are away? How can the heart breathe when it is deprived of your air?
7,كل ما فيكِ يعزف لحنًا على أوتار روحي، حتى صمتكِ يبدو كأجمل مقطوعة سمعتها يومًا.,"Everything about you plays a melody on the strings of my soul, even your silence sounds like the most beautiful symphony I have ever heard."
7,لو كان الشوق رجلاً، لأصبح ظلّي، يتبعني في كل مكان، لا يرحمني من عذابه لحظة.,"If longing were a man, he would be my shadow, following me everywhere, never sparing me a moment from his torment."
7,أحبكِ بلا منطق، بلا سبب، بلا شروط، أحبكِ لأنكِ أنتِ، ولأن قلبي لم يجد ملاذًا إلا فيكِ.,"I love you without logic, without reason, without conditions—I love you because you are you, and because my heart found no refuge except in you."
7,وجودكِ يجعل من العادي استثنائيًا، ومن اللحظات العابرة ذكرى لا تُنسى.,Your presence turns the ordinary into extraordinary and fleeting moments into unforgettable memories.
7,كأنكِ كُتبتِ من نور، كأن عينيكِ تحملان سر الكون، وكأنني ما عرفت الحب حتى عرفتكِ.,"As if you were written from light, as if your eyes hold the secret of the universe, and as if I never knew love until I knew you."
7,في ازدحام هذا العالم، لا أحتاج سوى زاوية صغيرة بجواركِ، حيث يصبح العالم أكثر اتساعًا.,"In the crowd of this world, all I need is a small corner beside you, where the world suddenly becomes vast."
7,"كل شيء فقد معناه إلا عينيكِ، ففيهما أرى الحياة بلونٍ لم تعرفه عيناي من قبل.","Everything has lost its meaning except your eyes, for in them, I see life in a color my eyes have never known before."
7,أحبكِ، لا لأنكِ الأجمل، بل لأنكِ الأصدق، لأنكِ الحب الذي لا يُكتب، بل يُعاش.,"I love you not because you are the most beautiful, but because you are the most genuine, because you are love that is not written but lived."
7,"يا امرأةً تختصر كل النساء، حبكِ ليس مجرد شعور، بل هو وطنٌ أسكنه وأتنفسه.","O woman who embodies all women, your love is not just a feeling, but a homeland I dwell in and breathe."
7,"حين أحببتكِ، أدركت أن العالم لم يكن كاملاً قبلكِ، وأن كل شيء قبلكِ كان مجرد انتظارٍ لوجودكِ.","When I loved you, I realized the world was incomplete before you, and that everything before you was merely waiting for your presence."
7,أنتِ قصة لا تُقرأ على عجل، بل تُرتل كما تُرتل الآيات، تُعاش بكل تفاصيلها ولا تُختصر.,"You are a story not to be read in haste, but to be recited like sacred verses, lived in every detail and never summarized."
7,كأنكِ الحلم الذي لم أكن أعرف أنني أتمناه، وكأنكِ الإجابة لكل أسئلة قلبي التي لم تُطرح.,"As if you are the dream I never knew I wished for, and the answer to all the unasked questions of my heart."
7,كل الطرق تقودني إليكِ، حتى تلك التي لم أخترها، حتى الأقدار التي لم أطلبها.,"All roads lead me to you, even those I never chose, even the destinies I never asked for."
7,حين أنظر إليكِ، أشعر أن الله خلقكِ لتكوني الدليل القاطع على أن الحب معجزة.,"When I look at you, I feel that God created you to be the undeniable proof that love is a miracle."
7,كل اللغات تنسى مفرداتها حين يتعلق الأمر بكِ، فلا كلمات تكفي، ولا وصف يليق.,"All languages forget their vocabulary when it comes to you; no words are enough, no description is worthy."
7,في عينيكِ تنتهي الحروب، ويهدأ العالم، وفي صوتكِ يُولد السلام من جديد.,"In your eyes, wars end, the world calms, and in your voice, peace is reborn."
